capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KRU_S1#3#1#268,KRU_S1,3,1,268,06/01/18,13:50:35,31932934,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#269,KRU_S1,3,1,269,06/01/18,13:51:52,31932935,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#270,KRU_S1,3,1,270,06/01/18,13:53:18,31932937,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#271,KRU_S1,3,1,271,06/01/18,13:54:19,31932938,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#272,KRU_S1,3,1,272,06/01/18,13:56:51,31932939,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#273,KRU_S1,3,1,273,06/01/18,13:57:51,31932940,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#274,KRU_S1,3,1,274,06/01/18,14:04:15,31932941,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#275,KRU_S1,3,1,275,06/01/18,14:05:15,31932942,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#276,KRU_S1,3,1,276,06/01/18,14:06:31,31932943,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#277,KRU_S1,3,1,277,06/01/18,14:07:36,31932944,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#278,KRU_S1,3,1,278,06/01/18,14:10:06,31932946,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#279,KRU_S1,3,1,279,06/01/18,14:14:09,31932947,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#280,KRU_S1,3,1,280,06/01/18,14:15:40,31932949,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#281,KRU_S1,3,1,281,06/01/18,14:16:53,31932950,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#282,KRU_S1,3,1,282,06/01/18,14:19:21,31932951,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#283,KRU_S1,3,1,283,06/01/18,14:24:34,31932952,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#284,KRU_S1,3,1,284,06/01/18,14:26:12,31932953,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#285,KRU_S1,3,1,285,06/01/18,14:27:34,31932954,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#286,KRU_S1,3,1,286,06/01/18,14:28:51,31932955,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#287,KRU_S1,3,1,287,06/01/18,14:29:57,31932956,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#288,KRU_S1,3,1,288,06/01/18,14:34:16,31932957,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#289,KRU_S1,3,1,289,06/01/18,14:36:03,31932958,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#290,KRU_S1,3,1,290,06/01/18,14:37:10,31932960,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#291,KRU_S1,3,1,291,06/01/18,14:38:23,31932961,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#292,KRU_S1,3,1,292,06/01/18,14:39:27,31932962,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#293,KRU_S1,3,1,293,06/01/18,14:43:13,31932963,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#294,KRU_S1,3,1,294,06/01/18,14:48:01,31932964,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#295,KRU_S1,3,1,295,06/01/18,15:02:49,31932966,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#296,KRU_S1,3,1,296,06/01/18,15:05:02,31932967,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#297,KRU_S1,3,1,297,06/01/18,15:06:07,31932968,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#298,KRU_S1,3,1,298,06/01/18,15:19:12,31932969,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#299,KRU_S1,3,1,299,06/01/18,15:27:16,31932970,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#300,KRU_S1,3,1,300,06/01/18,15:29:44,31932973,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#301,KRU_S1,3,1,301,06/02/18,7:33:12,31932974,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#302,KRU_S1,3,1,302,06/02/18,7:38:39,31932975,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#303,KRU_S1,3,1,303,06/02/18,7:39:52,31932976,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#304,KRU_S1,3,1,304,06/02/18,7:43:28,31932977,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#305,KRU_S1,3,1,305,06/02/18,7:45:35,31932978,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#306,KRU_S1,3,1,306,06/02/18,7:51:46,31932979,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#307,KRU_S1,3,1,307,06/02/18,7:54:18,31932980,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#308,KRU_S1,3,1,308,06/02/18,8:06:23,31932981,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#309,KRU_S1,3,1,309,06/02/18,8:07:36,31932982,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#310,KRU_S1,3,1,310,06/02/18,8:16:23,31932984,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#311,KRU_S1,3,1,311,06/02/18,8:17:58,31932985,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#312,KRU_S1,3,1,312,06/02/18,8:22:37,31932986,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#313,KRU_S1,3,1,313,06/02/18,8:23:46,31933062,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#314,KRU_S1,3,1,314,06/02/18,8:25:24,31933065,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#315,KRU_S1,3,1,315,06/02/18,8:28:18,31933068,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#316,KRU_S1,3,1,316,06/02/18,8:29:49,31933071,nyala,1,1,1,0,0,1,0,0,0,,,,0.44,0.88
KRU_S1#3#1#317,KRU_S1,3,1,317,06/02/18,8:32:41,31933074,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#318,KRU_S1,3,1,318,06/02/18,8:36:43,31933076,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#319,KRU_S1,3,1,319,06/02/18,8:38:38,31933079,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#320,KRU_S1,3,1,320,06/02/18,8:43:16,31933084,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#321,KRU_S1,3,1,321,06/02/18,8:44:24,31933087,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#322,KRU_S1,3,1,322,06/02/18,8:46:29,31933090,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#323,KRU_S1,3,1,323,06/02/18,8:47:33,31933093,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#324,KRU_S1,3,1,324,06/02/18,8:49:07,31933096,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#325,KRU_S1,3,1,325,06/02/18,8:50:47,31933098,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#326,KRU_S1,3,1,326,06/02/18,8:51:51,31933101,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#327,KRU_S1,3,1,327,06/02/18,8:52:59,31933104,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#328,KRU_S1,3,1,328,06/02/18,8:53:59,31933107,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#329,KRU_S1,3,1,329,06/02/18,8:55:23,31933109,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#330,KRU_S1,3,1,330,06/02/18,8:57:29,31933116,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#331,KRU_S1,3,1,331,06/02/18,8:58:57,31933119,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#332,KRU_S1,3,1,332,06/02/18,9:00:29,31933121,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#333,KRU_S1,3,1,333,06/02/18,9:01:48,31933124,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#334,KRU_S1,3,1,334,06/02/18,9:03:19,31933127,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#335,KRU_S1,3,1,335,06/02/18,9:04:20,31933129,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#336,KRU_S1,3,1,336,06/02/18,9:05:20,31933132,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#337,KRU_S1,3,1,337,06/02/18,9:06:20,31933135,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#338,KRU_S1,3,1,338,06/02/18,9:08:22,31933138,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#339,KRU_S1,3,1,339,06/02/18,9:09:51,31933140,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#340,KRU_S1,3,1,340,06/02/18,9:10:51,31933146,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#341,KRU_S1,3,1,341,06/02/18,9:12:34,31933149,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#342,KRU_S1,3,1,342,06/02/18,9:13:34,31933152,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#343,KRU_S1,3,1,343,06/02/18,9:14:45,31933155,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#344,KRU_S1,3,1,344,06/02/18,9:16:54,31933158,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#345,KRU_S1,3,1,345,06/02/18,9:18:40,31933160,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#346,KRU_S1,3,1,346,06/02/18,9:19:51,31933163,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#347,KRU_S1,3,1,347,06/02/18,9:21:20,31933166,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#348,KRU_S1,3,1,348,06/02/18,9:22:21,31933169,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#349,KRU_S1,3,1,349,06/02/18,9:23:29,31933171,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#350,KRU_S1,3,1,350,06/02/18,9:26:56,31933177,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#351,KRU_S1,3,1,351,06/02/18,9:27:58,31933180,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#352,KRU_S1,3,1,352,06/02/18,9:30:03,31933182,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#353,KRU_S1,3,1,353,06/02/18,9:32:02,31933185,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#354,KRU_S1,3,1,354,06/02/18,9:34:59,31933188,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#355,KRU_S1,3,1,355,06/02/18,9:35:59,31933191,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#356,KRU_S1,3,1,356,06/02/18,9:37:00,31933194,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#357,KRU_S1,3,1,357,06/02/18,9:38:04,31933197,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#358,KRU_S1,3,1,358,06/02/18,9:39:12,31933200,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#359,KRU_S1,3,1,359,06/02/18,9:40:12,31933202,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#360,KRU_S1,3,1,360,06/02/18,9:41:23,31933208,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#361,KRU_S1,3,1,361,06/02/18,9:42:53,31933210,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#362,KRU_S1,3,1,362,06/02/18,9:43:55,31933213,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#363,KRU_S1,3,1,363,06/02/18,9:44:55,31933216,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#364,KRU_S1,3,1,364,06/02/18,9:46:06,31933218,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#365,KRU_S1,3,1,365,06/02/18,9:47:09,31933221,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#366,KRU_S1,3,1,366,06/02/18,9:48:11,31933224,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#367,KRU_S1,3,1,367,06/02/18,9:49:12,31933227,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#368,KRU_S1,3,1,368,06/02/18,9:50:28,31933230,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#369,KRU_S1,3,1,369,06/02/18,9:51:30,31933232,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#370,KRU_S1,3,1,370,06/02/18,9:52:31,31933253,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#371,KRU_S1,3,1,371,06/02/18,9:54:04,31933256,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#372,KRU_S1,3,1,372,06/02/18,9:55:40,31933259,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#373,KRU_S1,3,1,373,06/02/18,9:56:49,31933263,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#374,KRU_S1,3,1,374,06/02/18,9:57:49,31933266,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#375,KRU_S1,3,1,375,06/02/18,9:59:45,31933268,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#376,KRU_S1,3,1,376,06/02/18,10:00:45,31933271,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#377,KRU_S1,3,1,377,06/02/18,10:02:05,31933274,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#378,KRU_S1,3,1,378,06/02/18,10:03:13,31933277,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#379,KRU_S1,3,1,379,06/02/18,10:04:13,31933280,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#380,KRU_S1,3,1,380,06/02/18,10:05:18,31933285,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#381,KRU_S1,3,1,381,06/02/18,10:06:21,31933288,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#382,KRU_S1,3,1,382,06/02/18,10:07:21,31933290,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#383,KRU_S1,3,1,383,06/02/18,10:09:33,31933293,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#384,KRU_S1,3,1,384,06/02/18,10:10:41,31933296,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#385,KRU_S1,3,1,385,06/02/18,10:11:57,31933299,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#386,KRU_S1,3,1,386,06/02/18,10:12:58,31933301,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#387,KRU_S1,3,1,387,06/02/18,10:14:18,31933304,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#388,KRU_S1,3,1,388,06/02/18,10:15:28,31933307,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#389,KRU_S1,3,1,389,06/02/18,10:16:32,31933310,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#390,KRU_S1,3,1,390,06/02/18,10:17:39,31933316,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#391,KRU_S1,3,1,391,06/02/18,10:18:41,31933318,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#392,KRU_S1,3,1,392,06/02/18,10:19:49,31933321,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#393,KRU_S1,3,1,393,06/02/18,10:21:03,31933323,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#394,KRU_S1,3,1,394,06/02/18,10:22:03,31933326,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#395,KRU_S1,3,1,395,06/02/18,10:23:18,31933329,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#396,KRU_S1,3,1,396,06/02/18,10:24:18,31933333,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#397,KRU_S1,3,1,397,06/02/18,10:25:18,31933336,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#398,KRU_S1,3,1,398,06/02/18,10:26:26,31933338,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#399,KRU_S1,3,1,399,06/02/18,10:27:50,31933341,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#400,KRU_S1,3,1,400,06/02/18,10:29:26,31933349,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#401,KRU_S1,3,1,401,06/02/18,10:30:26,31933352,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#402,KRU_S1,3,1,402,06/02/18,10:31:34,31933355,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#403,KRU_S1,3,1,403,06/02/18,10:32:41,31933358,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#404,KRU_S1,3,1,404,06/02/18,10:33:41,31933360,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#405,KRU_S1,3,1,405,06/02/18,10:35:06,31933363,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#406,KRU_S1,3,1,406,06/02/18,10:36:13,31933366,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#407,KRU_S1,3,1,407,06/02/18,10:37:13,31933369,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#408,KRU_S1,3,1,408,06/02/18,10:38:21,31933371,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#409,KRU_S1,3,1,409,06/02/18,10:39:29,31933374,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#410,KRU_S1,3,1,410,06/02/18,10:40:38,31933380,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#411,KRU_S1,3,1,411,06/02/18,10:41:52,31933382,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#412,KRU_S1,3,1,412,06/02/18,10:42:58,31933385,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#413,KRU_S1,3,1,413,06/02/18,10:43:58,31933387,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#414,KRU_S1,3,1,414,06/02/18,10:45:00,31933390,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#415,KRU_S1,3,1,415,06/02/18,10:46:13,31933393,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#416,KRU_S1,3,1,416,06/02/18,10:47:13,31933396,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#417,KRU_S1,3,1,417,06/02/18,10:48:28,31933398,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#418,KRU_S1,3,1,418,06/02/18,10:49:28,31933400,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#419,KRU_S1,3,1,419,06/02/18,10:50:36,31933404,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#420,KRU_S1,3,1,420,06/02/18,10:51:54,31933410,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#421,KRU_S1,3,1,421,06/02/18,10:53:04,31933413,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#422,KRU_S1,3,1,422,06/02/18,10:54:04,31933415,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#423,KRU_S1,3,1,423,06/02/18,10:55:09,31933417,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#424,KRU_S1,3,1,424,06/02/18,10:56:34,31933420,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#425,KRU_S1,3,1,425,06/02/18,10:57:34,31933423,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#426,KRU_S1,3,1,426,06/02/18,10:58:40,31933426,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#427,KRU_S1,3,1,427,06/02/18,10:59:40,31933428,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#428,KRU_S1,3,1,428,06/02/18,11:00:43,31933431,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#429,KRU_S1,3,1,429,06/02/18,11:01:44,31933434,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#430,KRU_S1,3,1,430,06/02/18,11:02:44,31933440,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#431,KRU_S1,3,1,431,06/02/18,11:03:50,31933442,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#432,KRU_S1,3,1,432,06/02/18,11:04:57,31933445,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#433,KRU_S1,3,1,433,06/02/18,11:06:10,31933448,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#434,KRU_S1,3,1,434,06/02/18,11:07:21,31933451,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#435,KRU_S1,3,1,435,06/02/18,11:08:21,31933453,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#436,KRU_S1,3,1,436,06/02/18,11:09:32,31933456,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#437,KRU_S1,3,1,437,06/02/18,11:10:48,31933459,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#438,KRU_S1,3,1,438,06/02/18,11:11:48,31933462,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#439,KRU_S1,3,1,439,06/02/18,11:12:48,31933464,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#440,KRU_S1,3,1,440,06/02/18,11:13:52,31933470,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#441,KRU_S1,3,1,441,06/02/18,11:14:52,31933472,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#442,KRU_S1,3,1,442,06/02/18,11:15:52,31933475,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#443,KRU_S1,3,1,443,06/02/18,11:16:52,31933477,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#444,KRU_S1,3,1,444,06/02/18,11:18:00,31933480,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#445,KRU_S1,3,1,445,06/02/18,11:19:13,31933483,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#446,KRU_S1,3,1,446,06/02/18,11:20:30,31933485,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#447,KRU_S1,3,1,447,06/02/18,11:21:37,31933489,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#448,KRU_S1,3,1,448,06/02/18,11:22:39,31933492,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#449,KRU_S1,3,1,449,06/02/18,11:23:54,31933495,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#450,KRU_S1,3,1,450,06/02/18,11:25:06,31933501,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#451,KRU_S1,3,1,451,06/02/18,11:26:13,31933504,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#452,KRU_S1,3,1,452,06/02/18,11:27:13,31933507,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#453,KRU_S1,3,1,453,06/02/18,11:28:13,31933509,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#454,KRU_S1,3,1,454,06/02/18,11:29:13,31933512,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#455,KRU_S1,3,1,455,06/02/18,11:30:14,31933515,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#456,KRU_S1,3,1,456,06/02/18,11:31:15,31933518,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#457,KRU_S1,3,1,457,06/02/18,11:32:22,31933521,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#458,KRU_S1,3,1,458,06/02/18,11:33:25,31933524,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#459,KRU_S1,3,1,459,06/02/18,11:34:27,31933527,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#460,KRU_S1,3,1,460,06/02/18,11:35:29,31933551,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#461,KRU_S1,3,1,461,06/02/18,11:36:29,31933555,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#462,KRU_S1,3,1,462,06/02/18,11:37:29,31933558,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#463,KRU_S1,3,1,463,06/02/18,11:38:48,31933562,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#464,KRU_S1,3,1,464,06/02/18,11:39:48,31933564,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#465,KRU_S1,3,1,465,06/02/18,11:41:25,31933567,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#466,KRU_S1,3,1,466,06/02/18,11:42:25,31933571,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#467,KRU_S1,3,1,467,06/02/18,11:43:27,31933574,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#468,KRU_S1,3,1,468,06/02/18,11:44:27,31933577,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#469,KRU_S1,3,1,469,06/02/18,11:45:32,31933580,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#470,KRU_S1,3,1,470,06/02/18,11:46:37,31933586,blank,,,,,,,,,,,,,0.86,0
KRU_S1#3#1#471,KRU_S1,3,1,471,06/02/18,11:48:01,31933589,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#472,KRU_S1,3,1,472,06/02/18,11:49:03,31933591,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#473,KRU_S1,3,1,473,06/02/18,11:50:06,31933594,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#474,KRU_S1,3,1,474,06/02/18,11:51:06,31933597,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#475,KRU_S1,3,1,475,06/02/18,11:52:06,31933600,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#476,KRU_S1,3,1,476,06/02/18,11:53:06,31933603,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#477,KRU_S1,3,1,477,06/02/18,11:54:31,31933607,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#478,KRU_S1,3,1,478,06/02/18,11:55:32,31933610,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#479,KRU_S1,3,1,479,06/02/18,11:58:13,31933613,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#480,KRU_S1,3,1,480,06/02/18,11:59:21,31933619,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#481,KRU_S1,3,1,481,06/02/18,12:00:30,31933622,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#482,KRU_S1,3,1,482,06/02/18,12:01:31,31933625,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#483,KRU_S1,3,1,483,06/02/18,12:02:36,31933628,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#484,KRU_S1,3,1,484,06/02/18,12:03:48,31933631,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#485,KRU_S1,3,1,485,06/02/18,12:04:48,31933634,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#486,KRU_S1,3,1,486,06/02/18,12:05:48,31933637,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#487,KRU_S1,3,1,487,06/02/18,12:06:54,31933640,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#488,KRU_S1,3,1,488,06/02/18,12:07:54,31933643,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#489,KRU_S1,3,1,489,06/02/18,12:08:54,31933646,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#490,KRU_S1,3,1,490,06/02/18,12:09:54,31933652,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#491,KRU_S1,3,1,491,06/02/18,12:10:56,31933655,blank,,,,,,,,,,,,,1,0
KRU_S1#3#1#492,KRU_S1,3,1,492,06/02/18,12:12:14,31933657,blank,,,,,,,,,,,,,0.9,0
KRU_S1#3#1#493,KRU_S1,3,1,493,06/02/18,12:13:46,31933660,blank,,,,,,,,,,,,,1,0
