capture_id,image_rank_in_capture,image_path_rel
KRU_S1#3#1#153,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0459.JPG
KRU_S1#3#1#154,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0460.JPG
KRU_S1#3#1#154,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0461.JPG
KRU_S1#3#1#154,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0462.JPG
KRU_S1#3#1#155,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0463.JPG
KRU_S1#3#1#155,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0464.JPG
KRU_S1#3#1#155,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0465.JPG
KRU_S1#3#1#156,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0466.JPG
KRU_S1#3#1#156,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0467.JPG
KRU_S1#3#1#156,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0468.JPG
KRU_S1#3#1#157,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0469.JPG
KRU_S1#3#1#157,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0470.JPG
KRU_S1#3#1#157,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0471.JPG
KRU_S1#3#1#158,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0472.JPG
KRU_S1#3#1#158,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0473.JPG
KRU_S1#3#1#158,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0474.JPG
KRU_S1#3#1#159,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0475.JPG
KRU_S1#3#1#159,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0476.JPG
KRU_S1#3#1#159,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0477.JPG
KRU_S1#3#1#160,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0478.JPG
KRU_S1#3#1#160,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0479.JPG
KRU_S1#3#1#160,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0480.JPG
KRU_S1#3#1#161,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0481.JPG
KRU_S1#3#1#161,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0482.JPG
KRU_S1#3#1#161,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0483.JPG
KRU_S1#3#1#162,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0484.JPG
KRU_S1#3#1#162,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0485.JPG
KRU_S1#3#1#162,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0486.JPG
KRU_S1#3#1#163,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0487.JPG
KRU_S1#3#1#163,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0488.JPG
KRU_S1#3#1#163,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0489.JPG
KRU_S1#3#1#164,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0490.JPG
KRU_S1#3#1#164,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0491.JPG
KRU_S1#3#1#164,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0492.JPG
KRU_S1#3#1#165,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0493.JPG
KRU_S1#3#1#165,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0494.JPG
KRU_S1#3#1#165,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0495.JPG
KRU_S1#3#1#166,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0496.JPG
KRU_S1#3#1#166,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0497.JPG
KRU_S1#3#1#166,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0498.JPG
KRU_S1#3#1#167,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0499.JPG
KRU_S1#3#1#167,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0500.JPG
KRU_S1#3#1#167,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0501.JPG
KRU_S1#3#1#168,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0502.JPG
KRU_S1#3#1#168,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0503.JPG
KRU_S1#3#1#168,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0504.JPG
KRU_S1#3#1#169,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0505.JPG
KRU_S1#3#1#169,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0506.JPG
KRU_S1#3#1#169,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0507.JPG
KRU_S1#3#1#170,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0508.JPG
KRU_S1#3#1#170,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0509.JPG
KRU_S1#3#1#170,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0510.JPG
KRU_S1#3#1#171,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0511.JPG
KRU_S1#3#1#171,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0512.JPG
KRU_S1#3#1#171,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0513.JPG
KRU_S1#3#1#172,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0514.JPG
KRU_S1#3#1#172,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0515.JPG
KRU_S1#3#1#172,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0516.JPG
KRU_S1#3#1#173,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0517.JPG
KRU_S1#3#1#173,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0518.JPG
KRU_S1#3#1#173,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0519.JPG
KRU_S1#3#1#174,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0520.JPG
KRU_S1#3#1#174,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0521.JPG
KRU_S1#3#1#174,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0522.JPG
KRU_S1#3#1#175,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0523.JPG
KRU_S1#3#1#175,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0524.JPG
KRU_S1#3#1#175,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0525.JPG
KRU_S1#3#1#176,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0526.JPG
KRU_S1#3#1#176,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0527.JPG
KRU_S1#3#1#176,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0528.JPG
KRU_S1#3#1#177,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0529.JPG
KRU_S1#3#1#177,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0530.JPG
KRU_S1#3#1#177,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0531.JPG
KRU_S1#3#1#178,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0532.JPG
KRU_S1#3#1#178,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0533.JPG
KRU_S1#3#1#178,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0534.JPG
KRU_S1#3#1#179,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0535.JPG
KRU_S1#3#1#179,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0536.JPG
KRU_S1#3#1#179,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0537.JPG
KRU_S1#3#1#180,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0538.JPG
KRU_S1#3#1#180,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0539.JPG
KRU_S1#3#1#180,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0540.JPG
KRU_S1#3#1#181,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0541.JPG
KRU_S1#3#1#181,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0542.JPG
KRU_S1#3#1#181,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0543.JPG
KRU_S1#3#1#182,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0544.JPG
KRU_S1#3#1#182,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0545.JPG
KRU_S1#3#1#182,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0546.JPG
KRU_S1#3#1#183,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0547.JPG
KRU_S1#3#1#183,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0548.JPG
KRU_S1#3#1#183,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0549.JPG
KRU_S1#3#1#184,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0550.JPG
KRU_S1#3#1#184,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0551.JPG
KRU_S1#3#1#184,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0552.JPG
KRU_S1#3#1#185,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0553.JPG
KRU_S1#3#1#185,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0554.JPG
KRU_S1#3#1#185,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0555.JPG
KRU_S1#3#1#186,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0556.JPG
KRU_S1#3#1#186,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0557.JPG
KRU_S1#3#1#186,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0558.JPG
KRU_S1#3#1#187,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0559.JPG
KRU_S1#3#1#187,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0560.JPG
KRU_S1#3#1#187,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0561.JPG
KRU_S1#3#1#188,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0562.JPG
KRU_S1#3#1#188,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0563.JPG
KRU_S1#3#1#188,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0564.JPG
KRU_S1#3#1#189,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0565.JPG
KRU_S1#3#1#189,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0566.JPG
KRU_S1#3#1#189,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0567.JPG
KRU_S1#3#1#190,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0568.JPG
KRU_S1#3#1#190,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0569.JPG
KRU_S1#3#1#190,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0570.JPG
KRU_S1#3#1#191,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0571.JPG
KRU_S1#3#1#191,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0572.JPG
KRU_S1#3#1#191,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0573.JPG
KRU_S1#3#1#192,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0574.JPG
KRU_S1#3#1#192,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0575.JPG
KRU_S1#3#1#192,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0576.JPG
KRU_S1#3#1#193,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0577.JPG
KRU_S1#3#1#193,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0578.JPG
KRU_S1#3#1#193,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0579.JPG
KRU_S1#3#1#194,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0580.JPG
KRU_S1#3#1#194,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0581.JPG
KRU_S1#3#1#194,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0582.JPG
KRU_S1#3#1#195,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0583.JPG
KRU_S1#3#1#195,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0584.JPG
KRU_S1#3#1#195,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0585.JPG
KRU_S1#3#1#196,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0586.JPG
KRU_S1#3#1#196,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0587.JPG
KRU_S1#3#1#196,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0588.JPG
KRU_S1#3#1#197,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0589.JPG
KRU_S1#3#1#197,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0590.JPG
KRU_S1#3#1#197,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0591.JPG
KRU_S1#3#1#198,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0592.JPG
KRU_S1#3#1#198,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0593.JPG
KRU_S1#3#1#198,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0594.JPG
KRU_S1#3#1#199,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0595.JPG
KRU_S1#3#1#199,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0596.JPG
KRU_S1#3#1#199,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0597.JPG
KRU_S1#3#1#200,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0598.JPG
KRU_S1#3#1#200,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0599.JPG
KRU_S1#3#1#200,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0600.JPG
KRU_S1#3#1#201,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0601.JPG
KRU_S1#3#1#201,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0602.JPG
KRU_S1#3#1#201,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0603.JPG
KRU_S1#3#1#202,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0604.JPG
KRU_S1#3#1#202,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0605.JPG
KRU_S1#3#1#202,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0606.JPG
KRU_S1#3#1#203,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0607.JPG
KRU_S1#3#1#203,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0608.JPG
KRU_S1#3#1#203,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0609.JPG
KRU_S1#3#1#204,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0610.JPG
KRU_S1#3#1#204,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0611.JPG
KRU_S1#3#1#204,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0612.JPG
KRU_S1#3#1#205,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0613.JPG
KRU_S1#3#1#205,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0614.JPG
KRU_S1#3#1#205,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0615.JPG
KRU_S1#3#1#206,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0616.JPG
KRU_S1#3#1#206,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0617.JPG
KRU_S1#3#1#206,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0618.JPG
KRU_S1#3#1#207,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0619.JPG
KRU_S1#3#1#207,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0620.JPG
KRU_S1#3#1#207,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0621.JPG
KRU_S1#3#1#208,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0622.JPG
KRU_S1#3#1#208,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0623.JPG
KRU_S1#3#1#208,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0624.JPG
KRU_S1#3#1#209,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0625.JPG
KRU_S1#3#1#209,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0626.JPG
KRU_S1#3#1#209,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0627.JPG
KRU_S1#3#1#210,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0628.JPG
KRU_S1#3#1#210,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0629.JPG
KRU_S1#3#1#210,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0630.JPG
KRU_S1#3#1#211,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0631.JPG
KRU_S1#3#1#211,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0632.JPG
KRU_S1#3#1#211,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0633.JPG
KRU_S1#3#1#212,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0634.JPG
KRU_S1#3#1#212,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0635.JPG
KRU_S1#3#1#212,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0636.JPG
KRU_S1#3#1#213,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0637.JPG
KRU_S1#3#1#213,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0638.JPG
KRU_S1#3#1#213,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0639.JPG
KRU_S1#3#1#214,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0640.JPG
KRU_S1#3#1#214,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0641.JPG
KRU_S1#3#1#214,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0642.JPG
KRU_S1#3#1#215,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0643.JPG
KRU_S1#3#1#215,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0644.JPG
KRU_S1#3#1#215,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0645.JPG
KRU_S1#3#1#216,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0646.JPG
KRU_S1#3#1#216,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0647.JPG
KRU_S1#3#1#216,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0648.JPG
KRU_S1#3#1#217,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0649.JPG
KRU_S1#3#1#217,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0650.JPG
KRU_S1#3#1#217,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0651.JPG
KRU_S1#3#1#218,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0652.JPG
KRU_S1#3#1#218,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0653.JPG
KRU_S1#3#1#218,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0654.JPG
KRU_S1#3#1#219,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0655.JPG
KRU_S1#3#1#219,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0656.JPG
KRU_S1#3#1#219,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0657.JPG
KRU_S1#3#1#220,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0658.JPG
KRU_S1#3#1#220,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0659.JPG
KRU_S1#3#1#220,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0660.JPG
KRU_S1#3#1#221,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0661.JPG
KRU_S1#3#1#221,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0662.JPG
KRU_S1#3#1#221,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0663.JPG
KRU_S1#3#1#222,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0664.JPG
KRU_S1#3#1#222,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0665.JPG
KRU_S1#3#1#222,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0666.JPG
KRU_S1#3#1#223,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0667.JPG
KRU_S1#3#1#223,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0668.JPG
KRU_S1#3#1#223,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0669.JPG
KRU_S1#3#1#224,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0670.JPG
KRU_S1#3#1#224,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0671.JPG
KRU_S1#3#1#224,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0672.JPG
KRU_S1#3#1#225,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0673.JPG
KRU_S1#3#1#225,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0674.JPG
KRU_S1#3#1#225,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0675.JPG
KRU_S1#3#1#226,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0676.JPG
KRU_S1#3#1#226,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0677.JPG
KRU_S1#3#1#226,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0678.JPG
KRU_S1#3#1#227,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0679.JPG
KRU_S1#3#1#227,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0680.JPG
KRU_S1#3#1#227,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0681.JPG
KRU_S1#3#1#228,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0682.JPG
KRU_S1#3#1#228,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0683.JPG
KRU_S1#3#1#228,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0684.JPG
KRU_S1#3#1#229,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0685.JPG
KRU_S1#3#1#229,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0686.JPG
KRU_S1#3#1#229,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0687.JPG
KRU_S1#3#1#230,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0688.JPG
KRU_S1#3#1#230,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0689.JPG
KRU_S1#3#1#230,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0690.JPG
KRU_S1#3#1#231,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0691.JPG
KRU_S1#3#1#231,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0692.JPG
KRU_S1#3#1#231,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0693.JPG
KRU_S1#3#1#232,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0694.JPG
KRU_S1#3#1#232,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0695.JPG
KRU_S1#3#1#232,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0696.JPG
KRU_S1#3#1#233,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0697.JPG
KRU_S1#3#1#233,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0698.JPG
KRU_S1#3#1#233,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0699.JPG
KRU_S1#3#1#234,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0700.JPG
KRU_S1#3#1#234,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0701.JPG
KRU_S1#3#1#234,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0702.JPG
KRU_S1#3#1#235,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0703.JPG
KRU_S1#3#1#235,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0704.JPG
KRU_S1#3#1#235,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0705.JPG
KRU_S1#3#1#236,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0706.JPG
KRU_S1#3#1#236,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0707.JPG
KRU_S1#3#1#236,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0708.JPG
KRU_S1#3#1#237,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0709.JPG
KRU_S1#3#1#237,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0710.JPG
KRU_S1#3#1#237,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0711.JPG
KRU_S1#3#1#238,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0712.JPG
KRU_S1#3#1#238,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0713.JPG
KRU_S1#3#1#238,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0714.JPG
KRU_S1#3#1#239,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0715.JPG
KRU_S1#3#1#239,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0716.JPG
KRU_S1#3#1#239,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0717.JPG
KRU_S1#3#1#240,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0718.JPG
KRU_S1#3#1#240,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0719.JPG
KRU_S1#3#1#240,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0720.JPG
KRU_S1#3#1#241,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0721.JPG
KRU_S1#3#1#241,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0722.JPG
KRU_S1#3#1#241,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0723.JPG
KRU_S1#3#1#242,1,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0724.JPG
KRU_S1#3#1#242,2,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0725.JPG
KRU_S1#3#1#242,3,KRU_S1/3/3_R1/KRU_S1_3_R1_IMAG0726.JPG
